Date,maj_clas,Air_Temp,Albedo,APCP,DLW,DSW,Emissiv,LAI,PRES,Sk_Temp,SPFH,U,V,Area,Obs
3/21/2015,8,275.8179264,0.311799982,0,219.9405983,230.9990997,249,0.0125,74592.95186,273.3872274,0.003171321,0.729862455,1.736532336,333.15,41
3/22/2015,8,273.9920706,0.311123465,0,207.9547136,247.6794983,248,0.0125,74621.46753,273.4042657,0.003047585,-0.044297825,0.44386597,333.15,46
3/23/2015,8,272.6185901,0.315156195,13.93896374,237.7627275,200.2556092,248.6666667,0.0125,74215.9477,271.7363669,0.003302471,3.512060193,1.797104953,333.15,50
3/24/2015,8,271.0370002,0.334211834,16.42879103,238.0947812,195.9417656,249.3333333,0.0125,74317.60956,269.4101938,0.003225704,6.103303034,0.929958427,333.15,55
3/25/2015,8,270.1514596,0.342806303,0.725335903,209.6866394,249.1566816,250,0.0125,74805.86212,269.1771793,0.003040555,3.192786356,-2.029334643,333.15,61
3/26/2015,8,273.8294187,0.342000725,0,217.3919098,245.0671742,249,0.0125,75133.7524,268.8752791,0.003716723,2.232693571,-1.422568799,333.15,67
3/27/2015,8,276.0675425,0.337922133,0,219.0441411,265.7336012,250,0.0125,75079.29383,273.7875353,0.003933693,0.912955868,0.759412999,333.15,74
3/28/2015,8,276.7165428,0.332891778,0,218.225667,258.4163986,248,0.0125,74700.01759,274.721564,0.004059413,2.931006122,0.404374606,333.15,78
3/29/2015,8,275.0693339,0.328663141,0,201.9542896,273.3949737,248,0.0125,74971.15643,273.114481,0.003455614,0.925383891,-1.028726823,333.15,84
3/30/2015,8,276.1575617,0.325549671,0,203.2225638,276.6946298,249,0.0125,74947.30566,273.211277,0.002892666,-0.027927064,1.134133094,333.15,88
3/31/2015,8,276.9968451,0.322789057,0,215.8770985,264.1868881,249,0.0125,74407.36964,274.793883,0.003067202,0.924912042,2.697352887,333.15,99
4/1/2015,8,272.2244202,0.320408006,0,204.3806412,232.8789782,250,0.0125,74272.76791,272.9351126,0.003072401,4.969049978,-1.753558887,333.15,108
4/2/2015,8,268.8149192,0.31942568,0,199.1204764,232.488927,249.5,0.0125,74283.69802,266.6035665,0.002441267,2.68346933,-3.974648172,333.15,120
4/3/2015,8,268.2323377,0.319958422,0,167.7120466,275.8906871,249,0.0125,74788.36772,264.8227399,0.002003495,1.219601746,1.588227791,333.15,129
4/4/2015,8,270.8213812,0.318934134,0,189.4824324,253.6340489,249.5,0.0125,74274.45457,267.3168634,0.00188055,0.543777999,2.898936384,333.15,126
4/5/2015,8,272.712632,0.317538546,0,211.1574248,247.9478924,250,0.0125,73669.6985,270.693807,0.002175824,0.073984326,2.447536825,333.15,123
4/6/2015,8,272.2391915,0.316149952,0,211.4934293,250.4954372,249,0.0125,73723.61724,271.460413,0.002516731,1.530366306,1.972824725,333.15,132
4/7/2015,8,271.5089692,0.316132745,5.782533675,231.8650546,194.4644783,248,0.0125,73792.29047,270.2668317,0.002594922,-1.666050889,2.706885837,333.15,122
4/8/2015,8,272.8434142,0.317114985,7.846257315,246.6501636,233.6305537,249,0.0140625,73650.01919,271.2454255,0.003134885,1.284524971,1.263155809,333.15,112
4/9/2015,8,273.1847929,0.32421791,0,223.9281063,187.5196685,249,0.015625,74366.19962,271.7002258,0.003662012,1.108869178,0.301631482,333.15,114
4/10/2015,8,273.493838,0.324482351,0,195.3281939,283.3389997,250,0.0171875,74279.0691,270.9957523,0.002631198,0.187116126,1.99996804,333.15,118
4/11/2015,8,274.8039868,0.322099392,0,237.5994357,235.9593445,248,0.01875,74108.59085,272.3302962,0.002880934,2.747008998,2.694873681,333.15,133
4/12/2015,8,272.8086493,0.321593268,0,221.4529064,276.7774114,248.5,0.0203125,74401.47233,272.8624338,0.003305942,5.806733932,-0.55105567,333.15,144
4/13/2015,8,274.0742683,0.320742566,0,195.8524901,289.7336176,249,0.021875,74627.77431,270.8660386,0.002315483,0.668370132,2.771393195,333.15,131
4/14/2015,8,275.5099849,0.31884205,0,222.5648626,273.5262597,248,0.0234375,73941.62348,274.5916061,0.002728815,3.384245092,4.778007109,333.15,163
4/15/2015,8,270.1246921,0.32366693,7.128023139,254.0529149,234.3530345,248.3333333,0.025,74133.61004,269.3829556,0.003434437,4.92610372,-2.847952698,333.15,180
4/16/2015,8,271.894062,0.335247936,3.252975096,227.7191573,274.806602,248.6666667,0.0265625,74535.74056,269.9911938,0.003223392,-1.473888378,-2.54905634,333.15,150
4/17/2015,8,274.2798985,0.332852382,1.345681402,228.0468364,249.4652069,249,0.028125,74586.84661,271.8442294,0.003463484,-0.015914907,-2.648056661,333.15,161
4/18/2015,8,275.1038109,0.329154213,0.46986565,204.7695488,298.0971574,249,0.0296875,74435.65099,273.8919754,0.003267402,1.255390294,-4.273584517,333.15,186
4/19/2015,8,275.1619283,0.323450904,0,212.2425336,275.3360006,248,0.03125,74508.42131,273.7207801,0.003037252,1.273000659,-2.334916861,333.15,222
4/20/2015,8,275.1651672,0.313916673,0,203.4581524,301.7241888,249,0.0328125,74307.78071,273.9086145,0.002999064,1.197136934,-0.972080949,333.15,216
4/21/2015,8,276.2602488,0.302513811,0,209.0051135,295.7334257,249,0.034375,74182.38644,274.360782,0.002767554,0.535396681,1.028103022,333.15,239
4/22/2015,8,275.9953576,0.292893571,0,206.5260267,300.3085697,248,0.0359375,74180.71977,275.818285,0.002468786,-0.003934741,1.327951075,333.15,257
4/23/2015,8,275.7255079,0.284122577,3.820729424,241.2004834,245.5386793,248,0.0375,74064.93202,274.2004223,0.003344026,2.012348079,1.293626059,333.15,272
4/24/2015,8,275.2219891,0.271308666,15.835125,257.8571616,258.3385835,248.2,0.040625,73673.03503,274.2149232,0.003599944,1.505022415,2.891242845,333.15,272
4/25/2015,8,274.6729248,0.270504221,14.30268735,244.9133114,294.779363,248.4,0.04375,73724.80246,275.0173721,0.003798752,0.759237055,0.088867564,333.15,298
4/26/2015,8,273.9393915,0.307713233,11.41938597,271.9365763,154.7048647,248.6,0.046875,74120.78135,273.9006405,0.004140795,2.802143356,-4.019577795,333.15,285
4/27/2015,8,275.6520914,0.329325856,0.401919392,225.8740677,299.6148477,248.8,0.05,74845.24072,274.2236214,0.004144338,-0.500399879,-2.088211803,333.15,247
4/28/2015,8,278.1362645,0.309629755,0.127063342,226.1945091,298.829643,249,0.053125,74983.56766,274.1459281,0.0039625,-1.041186836,2.040611035,333.15,235
4/29/2015,8,279.8322898,0.279298917,0,233.7054657,306.7012442,248,0.05625,74734.28183,277.0502199,0.003568938,1.949128308,1.623016659,333.15,266
4/30/2015,8,278.2889357,0.235689118,0,236.0470685,304.2902716,248,0.059375,74739.24424,277.0457567,0.003664043,3.25965296,-1.977743152,333.15,325
5/1/2015,8,278.2979888,0.193302565,0,212.4860636,312.3223975,249,0.0625,74687.52799,276.586916,0.002806318,1.430934122,0.635276721,333.15,365
5/2/2015,8,279.8556184,0.166350909,0.003838772,240.1035544,273.6894794,248,0.0640625,74484.54894,278.0821355,0.003135796,2.064211483,1.234780889,333.15,373
5/3/2015,8,279.6063781,0.146068619,1.954894463,255.1219168,273.6084974,248,0.065625,74426.07166,278.9926281,0.003284925,0.810524644,-0.528358933,333.15,369
5/4/2015,8,279.28788,0.135192102,1.001151646,248.2440936,262.9497,248,0.0671875,74415.29671,278.4384588,0.003485165,-1.05142356,0.744961623,333.15,363
5/5/2015,8,279.494166,0.127885505,4.540691047,264.3753318,244.9794502,248,0.06875,74116.16123,279.135512,0.00382951,1.369129899,-0.847864696,333.15,355
5/6/2015,8,279.1512758,0.124286158,1.659692923,290.2223572,241.9311856,248,0.0703125,73967.01136,278.5086377,0.004165571,1.825519861,-1.936804252,333.15,355
5/7/2015,8,277.1516996,0.146693506,20.69539378,293.6890719,230.888911,248,0.071875,73954.19466,277.749698,0.004710285,-1.548608468,2.266202849,333.15,368
5/8/2015,8,276.2601049,0.143490252,7.883877277,261.4191418,278.741071,248,0.0734375,74056.85061,277.3079453,0.004208909,-1.264275451,0.834972821,333.15,411
5/9/2015,8,274.3528432,0.164968089,23.97312896,286.350972,206.0694209,248,0.075,74149.11308,274.7087161,0.004298616,-0.487092138,-2.910972532,333.15,455
5/10/2015,8,273.8961973,0.213089679,4.584069166,263.3859844,203.7571448,248,0.075,74500.84613,273.8457654,0.00383183,1.800687807,-2.5954335,333.15,458
5/11/2015,8,276.759769,0.218608726,0,224.8301377,307.0198142,248,0.075,74558.82518,272.5867354,0.003559165,-0.78666028,3.407837543,333.15,395
5/12/2015,8,279.2948298,0.185309418,0,257.1040665,239.6311216,248,0.075,74277.57438,277.9803619,0.003504103,-1.245825354,5.573312623,333.15,348
5/13/2015,8,280.672565,0.155631115,0,243.0884633,281.8754361,248,0.075,74241.92418,279.1397444,0.003795409,-0.045233526,3.962452074,333.15,324
5/14/2015,8,278.8918068,0.137816833,1.25393476,259.9860803,271.5023953,249,0.075,74080.02879,278.5362384,0.003539363,-2.079422616,4.11575502,333.15,323
5/15/2015,8,275.025276,0.13025546,13.79443399,262.1217569,262.424636,248.5,0.075,73719.43858,276.9983266,0.003905022,0.617866292,2.394857681,333.15,343
5/16/2015,8,273.7052984,0.136535162,19.74664137,256.3355684,232.0873195,248,0.075,73734.56334,273.2945315,0.004152391,2.359964846,3.291882647,333.15,382
5/17/2015,8,275.1527472,0.16198735,1.021305198,276.209617,144.3881659,249,0.075,74508.60125,275.6494961,0.004915611,1.485524654,-0.545105574,333.15,386
5/18/2015,8,276.4705575,0.14726516,3.931286047,248.9731883,299.401388,248.6666667,0.0765625,74687.61916,277.7492383,0.00419393,-4.119649773,3.00735769,333.15,340
5/19/2015,8,275.5790108,0.147966746,17.85259144,272.1458214,224.3987078,248.3333333,0.078125,74340.13116,275.9312553,0.004635604,-0.677951066,2.016026901,333.15,361
5/20/2015,8,275.869134,0.199854617,7.663531784,283.3263478,213.9846801,248,0.0796875,74677.30326,275.8200073,0.004570585,-1.985908539,2.871769077,333.15,407
5/21/2015,8,277.1305624,0.176153533,4.615547094,262.7260836,309.5138962,249,0.08125,74502.66635,278.2765611,0.004045985,-1.800639822,2.686692299,333.15,409
5/22/2015,8,277.4778112,0.147907411,9.010556756,263.1927502,276.0912469,249,0.0828125,74261.91939,278.445687,0.004135405,0.419153877,0.840858938,333.15,395
5/23/2015,8,277.2961014,0.134196119,9.523416649,280.0351529,249.9017152,249,0.084375,74292.32646,277.6827927,0.005017594,1.369881658,-0.440563026,333.15,440
5/24/2015,8,277.5569299,0.127667085,4.66890602,260.7458772,291.16991,249,0.0859375,74252.33765,277.8880844,0.004962772,3.254134725,-3.030774197,333.15,420
5/25/2015,8,278.1918628,0.124070513,0.163339734,267.3135197,274.5917427,249,0.0875,74312.33445,277.9799105,0.004884373,3.355158399,-0.26741843,333.15,418
5/26/2015,8,277.7806983,0.121773765,6.958157493,272.465727,251.4423182,249,0.090625,74583.18058,278.1074098,0.005025392,1.741098874,1.978254988,333.15,406
5/27/2015,8,277.6030112,0.120875118,4.484453042,255.2485243,268.5538988,249,0.09375,74713.08221,278.0136178,0.00498626,2.197456847,2.135204766,333.15,424
5/28/2015,8,277.8188061,0.120489493,10.90652607,258.1667505,244.0875116,249,0.096875,74856.77623,278.4154682,0.004976719,3.186044513,-1.026447552,333.15,417
5/29/2015,8,280.0480128,0.120324464,0,247.4283626,318.2810348,249,0.1,75136.84981,278.5381203,0.005038324,0.42723929,0.158325338,333.15,433
5/30/2015,8,282.9421507,0.120230069,1.275431881,264.8490043,300.5422949,249,0.103125,75111.71065,281.3727023,0.00550112,0.353654836,3.187747968,333.15,398
5/31/2015,8,284.8496684,0.120180168,0.013435701,274.9179184,310.5556828,248,0.10625,74921.33077,285.2314917,0.005433085,1.085316715,1.06398754,333.15,400
6/1/2015,8,285.0708136,0.120154435,0.078119003,283.1245564,254.1452373,249,0.109375,74707.22169,285.4560808,0.004686356,0.49083494,3.962220149,333.15,434
6/2/2015,8,283.4938142,0.120130586,0,252.8715329,318.6561308,249,0.1125,74609.18666,283.8805606,0.00508067,1.640203159,0.980878134,333.15,474
6/3/2015,8,283.016303,0.120092114,2.296161263,271.2415108,287.8076179,248,0.1234375,74550.01839,282.7105344,0.005592282,0.089675305,-1.437452037,333.15,483
6/4/2015,8,283.0408951,0.120067486,0.024568139,257.3383196,302.6556827,248.3333333,0.134375,74601.36036,283.4489841,0.004555982,-2.832653593,1.83374123,333.15,467
6/5/2015,8,283.2079697,0.120056726,0.00806142,262.1097608,284.0229889,248.6666667,0.1453125,74671.38036,284.2082195,0.004336684,-1.450311922,1.993522103,333.15,424
6/6/2015,8,281.9733007,0.120017295,6.044529841,269.3785309,251.1719087,249,0.15625,74638.58125,281.3697599,0.005128239,-0.034684901,-0.763715622,333.15,419
6/7/2015,8,282.828675,0.119991219,3.02495206,267.1109525,285.535257,249,0.1671875,74999.45697,282.8905958,0.005581718,0.226463535,-0.969129893,333.15,403
6/8/2015,8,285.1635519,0.119980398,0.878694831,275.5635358,301.2619367,248,0.178125,75187.03455,284.5627721,0.00611078,1.000799759,-0.432029757,333.15,363
6/9/2015,8,285.9458056,0.11995559,1.469289849,276.3279632,310.5574662,249,0.1890625,74914.41299,286.5637156,0.005741595,-0.151159631,0.203190982,333.15,348
6/10/2015,8,284.8988366,0.11993015,7.633205488,284.3248043,280.0244603,249,0.2,74456.52111,286.8204721,0.005470745,1.118794003,-0.185964494,333.15,358
6/11/2015,8,284.8150234,0.119890084,5.312476087,298.876348,274.244142,248.5,0.203125,74603.24936,284.9348971,0.007826031,-0.829614536,-0.098352529,333.15,392
6/12/2015,8,285.1784431,0.119878627,0,266.4910308,322.8615131,248,0.20625,74762.79511,284.9702619,0.006559901,2.200671818,0.13266155,333.15,362
6/13/2015,8,284.5713654,0.119853823,0,242.4545542,333.7902801,248,0.209375,74646.97057,285.4799639,0.004570305,3.500088024,-0.604086701,333.15,329
6/14/2015,8,284.7111607,0.119828379,0,245.1349045,331.5517724,248,0.2125,74797.95186,285.5716852,0.00420551,1.115659006,-0.791626691,333.15,309
6/15/2015,8,285.4026034,0.119802935,2.189251472,274.0498601,305.3759323,248,0.215625,74914.50496,285.8637873,0.005523184,-0.995945312,3.480798196,333.15,293
6/16/2015,8,286.2517397,0.119920551,0.000575816,263.8391594,329.1395762,248,0.21875,74952.43282,287.608827,0.005517466,2.006621911,-1.197360862,333.15,275
6/17/2015,8,286.4736127,0.120044388,0,262.677795,326.9799313,249,0.221875,75098.35653,287.0155404,0.005634181,-0.219185864,-0.057789508,333.15,251
6/18/2015,8,286.8163271,0.12018285,0,268.9785389,326.1778679,248,0.225,75090.9445,288.2800248,0.005445089,-0.299624125,2.122760748,333.15,234
6/19/2015,8,286.641479,0.120292699,0,257.0428621,328.95294,248,0.23125,74896.31558,288.9109662,0.004514003,3.124312267,1.665059206,333.15,216
6/20/2015,8,285.416335,0.120430523,0,250.0906707,328.2416876,248,0.2375,74957.87188,288.5308145,0.00465711,1.747864709,-0.620537437,333.15,203
6/21/2015,8,285.7411831,0.120554994,0,257.4688538,319.4807389,249,0.24375,74738.89395,287.798247,0.004632877,0.928206988,0.73084614,333.15,192
6/22/2015,8,285.5590254,0.120693454,0,247.4307219,331.1758927,249,0.25,75052.92626,288.3736369,0.004122833,1.988723638,-0.806365975,333.15,177
6/23/2015,8,285.3106089,0.120817925,0,254.0483403,327.7518363,248,0.25625,75084.82885,288.1146812,0.00443634,0.106102049,-0.96813821,333.15,168
6/24/2015,8,286.6975011,0.120927142,0,265.052939,326.340288,248,0.2625,75084.47137,289.4417572,0.004920761,0.841426756,-0.14422585,333.15,157
6/25/2015,8,288.4193501,0.121064966,0,273.28137,324.3390483,248,0.26875,75308.32614,290.362971,0.005685317,2.080310332,-2.220185574,333.15,147
6/26/2015,8,288.6390958,0.121189437,0,272.0956614,327.3212861,249,0.275,75434.58493,289.8386669,0.005848296,-0.96448338,-1.107949473,333.15,136
6/27/2015,8,289.3592174,0.121313274,0,274.3976288,323.6903679,249,0.2703125,75431.76504,292.4115944,0.005120561,-1.063059837,0.315842935,333.15,129
6/28/2015,8,290.1817782,0.121451733,1.793666054,285.1586335,315.8056349,248,0.265625,75296.69066,293.5967541,0.005447089,-0.465251127,-2.404358641,333.15,121
6/29/2015,8,292.0657113,0.121561582,0.080614205,288.1598571,323.5694866,248,0.2609375,75357.70633,293.2409388,0.006010748,-2.93019838,0.362036154,333.15,116
6/30/2015,8,292.2865367,0.121699408,0,303.3971654,314.2625607,248,0.25625,75368.83957,293.5827045,0.006941347,1.054510572,0.026135637,333.15,108
7/1/2015,8,292.1678306,0.121823881,0,297.5381202,331.7437909,249,0.2515625,75264.52655,292.227651,0.007789979,2.677631198,-2.221889029,333.15,101
7/2/2015,8,290.8177027,0.121947717,0,281.0651993,335.468735,249,0.246875,75187.99584,291.8063272,0.006845257,2.019697727,-2.118458125,333.15,96
7/3/2015,8,290.5701899,0.122086176,0.115738965,282.8938302,331.4173594,249,0.2421875,75086.91619,292.5966746,0.006423976,1.70411071,-1.092962268,333.15,89.8
7/4/2015,8,290.5629842,0.122196025,0.043761997,287.2703658,329.5571786,248,0.2375,74911.61548,292.4477183,0.006097561,2.476511553,0.652367252,333.15,84.1
7/5/2015,8,288.3901195,0.122333848,6.977159413,320.1199904,206.3980837,248.5,0.2390625,75055.6174,289.0487194,0.008505414,1.239403409,1.096841027,333.15,87
7/6/2015,8,287.1021396,0.12245832,15.47428046,296.2517639,266.7658789,249,0.240625,75150,287.5285937,0.007246785,1.410356707,-0.176583496,333.15,95.1
7/7/2015,8,285.7988206,0.122596782,1.893282178,290.8699819,275.3775073,249,0.2421875,74974.59773,286.7095782,0.006906158,1.063315755,-2.112244113,333.15,105
7/8/2015,8,285.6948699,0.122721255,8.35470262,315.9274359,234.9299939,249,0.24375,74772.03855,284.3349501,0.008376223,-0.17947857,-1.541922608,333.15,101
7/9/2015,8,285.916287,0.122830468,0.692322467,297.3729891,285.6937822,249,0.2453125,74789.77607,284.5822983,0.007556782,-0.017634357,2.282237718,333.15,94.9
7/10/2015,8,285.8905593,0.122968291,3.215163196,284.060129,287.5511399,249,0.246875,74835.74856,285.3326276,0.006406118,1.00070379,3.158165434,333.15,87.9
7/11/2015,8,286.2783872,0.123092763,0,283.5367285,283.203819,249,0.2484375,74900.97809,284.7912687,0.006100496,1.042194513,4.214843313,333.15,82.3
7/12/2015,8,286.838416,0.123216599,0,278.5585934,318.852204,249,0.25,75111.30678,286.1313464,0.005762988,1.474144296,1.789123507,333.15,69.3
7/13/2015,8,286.3492685,0.123340439,0,263.2915986,321.3384965,248,0.2453125,75003.77559,287.5691751,0.004818354,0.968786003,2.112787939,333.15,62.5
7/14/2015,8,287.0381121,0.123478898,0,284.5092173,253.7080972,248,0.240625,74967.63596,287.7537886,0.005498408,-0.066394755,0.152951058,333.15,58.6
7/15/2015,8,287.1654233,0.12360337,0.011324376,287.7054905,304.7869127,248.5,0.2359375,75000.13116,287.7859338,0.006528039,0.905470263,-0.662851897,333.15,55.4
7/16/2015,8,286.5489006,0.123533954,1.591362788,271.1003159,323.1047473,249,0.23125,74946.21081,286.7073739,0.006140411,2.817154553,0.428031036,333.15,53
7/17/2015,8,286.0561223,0.123441514,2.422072973,286.6787951,295.7002923,248,0.2265625,74752.39443,286.4928818,0.005741203,3.830606263,-0.358285354,333.15,52.3
7/18/2015,8,284.6293069,0.12336306,4.244145937,292.1876243,265.4229166,248.5,0.221875,74923.50848,284.5743898,0.006953071,1.162787925,0.328374925,333.15,57.5
7/19/2015,8,283.8483408,0.123285243,0,251.7441976,327.2863213,249,0.2171875,75248.49088,284.5431385,0.00539397,1.992762346,-0.330902116,333.15,58.3
7/20/2015,8,284.116327,0.123207425,0.128406912,276.9556583,236.1574171,249,0.2125,75238.36132,284.2672977,0.005424464,-0.448872368,1.328646853,333.15,51.3
7/21/2015,8,285.8251802,0.123129608,0,278.856714,283.8651434,249,0.2109375,74890.45585,285.53361,0.005674592,1.649040332,1.090163164,333.15,51.9
7/22/2015,8,286.6107048,0.123037167,2.339539382,288.3736287,306.654755,249,0.209375,74788.39811,287.1420612,0.006329246,0.513027839,2.854854489,333.15,45.7
7/23/2015,8,287.1017637,0.12297334,0.670633407,294.5336256,301.160769,248.5,0.2078125,74993.32534,287.1412983,0.006950624,1.151223626,2.113195809,333.15,47.7
7/24/2015,8,287.2408792,0.122896159,0,273.4902312,318.0705902,248,0.20625,75176.34197,287.0500336,0.005727015,1.437372062,1.845369509,333.15,43.3
7/25/2015,8,287.7219733,0.122807764,0,275.4674225,318.1306429,248,0.2046875,75133.96273,287.9876747,0.005805342,1.125231943,0.35779751,333.15,39.3
7/26/2015,8,287.5171508,0.122718368,0,263.1681341,320.8446625,248,0.203125,74802.02015,288.225839,0.004715459,0.488323744,3.310900561,333.15,36.3
7/27/2015,8,284.2701338,0.122643539,0.435124767,259.4171424,289.9179266,249,0.2015625,74651.93058,286.4994087,0.005167538,3.778622897,0.341338777,333.15,33.5
7/28/2015,8,281.1597771,0.122569369,0,223.3410702,326.2655759,249,0.2,75208.76999,282.1792672,0.003835525,2.102647184,-1.972064969,333.15,36.4
7/29/2015,8,283.1025554,0.122495186,0,228.5644788,324.671286,249,0.19375,75426.27719,284.5126228,0.003426343,0.392722335,-0.34967211,333.15,33.7
7/30/2015,8,286.0924787,0.122406382,0,239.4472524,323.118039,248,0.1875,75587.55358,287.3923581,0.003552311,0.032869482,-1.271041286,333.15,30.6
7/31/2015,8,287.91344,0.122316945,0,252.2405668,310.9892721,249,0.18125,75509.46657,289.9996936,0.003657262,-0.424608132,-1.867818326,333.15,28.1
8/1/2015,8,288.4403914,0.122242114,0,254.93684,299.2276596,248,0.175,75313.55166,291.3313891,0.003966483,0.089011518,-2.384812895,333.15,26.7
8/2/2015,8,288.9769797,0.122167926,0.083685222,260.584033,295.9893518,248,0.16875,74981.94418,292.3385404,0.003955022,-0.517802311,-0.833429315,333.15,25.1
8/3/2015,8,287.3729649,0.122093735,19.7662191,325.7425432,194.6211161,248.5,0.1625,74975.9509,288.1819324,0.008966251,3.880374338,-0.358493287,333.15,31.9
8/4/2015,8,287.7912711,0.122004958,0.014587332,293.8273636,286.250892,249,0.15625,75144.17386,285.8635546,0.007985348,1.079934437,0.860404683,333.15,63.4
8/5/2015,8,287.5495084,0.121915498,0.154894436,298.360921,219.3292099,248,0.15,74988.23496,287.6838296,0.005678935,0.857861497,2.497752756,333.15,45.4
8/6/2015,8,285.2097291,0.121840715,0,264.1921025,285.7926786,249,0.1515625,75059.48177,286.4322484,0.005619194,2.612771952,1.235436679,333.15,41.6
8/7/2015,8,285.7280673,0.121766513,4.050671845,309.3755884,201.7393664,249,0.153125,74790.97489,285.4297155,0.006073544,-0.457501606,2.39095493,333.15,39.1
8/8/2015,8,284.4732368,0.121677705,1.100959709,292.7430546,222.4955487,249,0.1546875,74834.77447,284.8846747,0.007791602,1.740547051,2.662819937,333.15,45
8/9/2015,8,285.094438,0.121602887,0,262.2896712,282.2713334,249,0.15625,75244.16747,284.6290627,0.005708301,0.156317981,0.53858766,333.15,41.6
8/10/2015,8,287.0782912,0.121514103,0.212859888,267.6304103,269.2246041,248,0.1578125,75215.75096,286.3104248,0.004778431,-2.70809345,2.937580018,333.15,36.8
8/11/2015,8,289.0302506,0.121439285,0,288.1236687,277.8775393,249,0.159375,75275.6326,288.6516062,0.005516003,-1.221585111,2.860404713,333.15,34.7
8/12/2015,8,289.6986527,0.121365082,0,308.0940785,260.1731085,249,0.1609375,75581.8874,289.9554977,0.007930158,1.491874622,2.668969969,333.15,33.4
8/13/2015,8,290.3286752,0.121276263,0,297.3923269,274.4386557,249,0.1625,75621.47233,289.8642063,0.007784701,-0.501919393,1.821425171,333.15,33.2
8/14/2015,8,290.8346333,0.12120149,0.457197704,300.8800349,263.5521312,249,0.1609375,75462.39523,291.53538,0.007058613,0.369449782,3.745001655,333.15,29.8
8/15/2015,8,289.588472,0.121119029,0.21401152,293.969958,271.2201256,248,0.159375,75406.76983,291.0149937,0.006620849,2.297664782,0.691354777,333.15,29.3
8/16/2015,8,287.8611847,0.12098851,1.047024968,268.7861204,263.9739483,249,0.1578125,75230.84053,289.2581546,0.005073808,1.973192608,-1.025775767,333.15,27.7
8/17/2015,8,285.947549,0.120862824,0,242.4547941,277.7271714,249,0.15625,75040.72697,287.152736,0.003815539,3.396745092,-0.245625404,333.15,25.3
8/18/2015,8,284.7054425,0.12073711,0,251.7466848,272.8496442,249,0.1546875,74901.65547,285.5098445,0.004918146,2.091306813,-2.895561463,333.15,23.5
8/19/2015,8,284.7374003,0.12061142,0,255.9467249,269.9946297,248,0.153125,74892.22089,284.6032448,0.005042346,1.376599509,0.447712739,333.15,23.5
8/20/2015,8,285.7110247,0.120471096,0,253.8135115,271.6415747,249,0.1515625,74706.48353,286.0555274,0.004460956,4.229838515,-0.154390597,333.15,23.2
8/21/2015,8,287.0784432,0.120344772,0,252.6939817,269.5864004,249,0.15,74579.50736,286.9048971,0.003992682,4.311780295,1.422416848,333.15,21.9
8/22/2015,8,285.5378242,0.120219071,0,243.0570334,271.7630719,249,0.14375,74935.24312,288.3030542,0.004382813,2.5426184,-2.560628637,333.15,19.9
8/23/2015,8,285.1543149,0.120093377,0,246.06771,266.7307221,248,0.1375,75187.14411,285.5138709,0.003795097,0.505486252,0.716922595,333.15,19.1
8/24/2015,8,288.3194941,0.119967695,0,271.6030431,236.5662543,248,0.13125,75338.58685,288.5531069,0.004278039,0.067546386,2.450008034,333.15,19.2
8/25/2015,8,288.6578898,0.119841984,0,277.2569539,257.4798423,249,0.125,75245.47425,290.4939499,0.004278679,-0.062675945,3.691306837,333.15,19.1
8/26/2015,8,289.0904554,0.11971629,1.18080616,327.9445426,186.3425652,249,0.11875,75336.99296,288.8174248,0.00664808,1.537907892,1.717378464,333.15,20.4
8/27/2015,8,287.0375843,0.119575981,0.538003847,289.8763079,239.8413264,249,0.1125,75272.8023,287.1237411,0.00699273,3.399336263,-1.361996182,333.15,26.5
8/28/2015,8,287.2088734,0.119449632,0,265.3898472,253.8458611,248,0.10625,75309.94322,286.6210117,0.004748816,0.518354134,1.305486264,333.15,25.6
8/29/2015,8,288.4861287,0.119323908,0,280.7029232,238.7316014,249,0.1,75038.85557,288.4165567,0.004595233,0.152447219,5.298320616,333.15,22.6
8/30/2015,8,288.3837535,0.119183578,0,286.857266,235.9619677,249,0.1,74763.18858,288.6898994,0.005536012,2.80463056,2.22210496,333.15,22.1
8/31/2015,8,285.2597931,0.119057327,0,251.2842088,250.9702373,249,0.1,74895.77175,286.7099508,0.004111652,1.90452658,0.029630519,333.15,21.4
9/1/2015,8,286.1388398,0.118931666,0,263.6667986,241.6071053,249,0.1,74911.29079,286.4026623,0.004370321,1.313819597,3.526591543,333.15,20.1
9/2/2015,8,287.6649275,0.118805958,0,274.9982287,240.4531466,248,0.1,74857.97985,286.9816392,0.004935588,1.315443078,5.456917868,333.15,20.4
9/3/2015,8,286.93209,0.118665613,0,265.7822976,234.1752434,248,0.1,74699.48496,287.0415535,0.005217378,0.210876523,5.368242243,333.15,20.3
9/4/2015,8,285.7962455,0.11853929,0,259.1051862,237.8902627,249,0.1,74482.47601,286.5529658,0.005035173,-0.50818139,5.887268162,333.15,20.2
9/5/2015,8,283.0384879,0.11841362,0,261.4046744,227.9468844,248.5,0.1,74663.98353,286.7873643,0.00499305,2.522512833,2.517810338,333.15,19.5
9/6/2015,8,278.8958455,0.118287907,0,219.7137749,238.7358881,248,0.1,75063.90915,280.5690708,0.003306254,0.945985299,0.329950421,333.15,20
9/7/2015,8,280.0101929,0.118162202,0,223.4233079,237.551715,249,0.09375,75021.75464,281.7267087,0.002910373,2.921489167,-0.137052145,333.15,20.8
